697	84.692458333	-7.0135	P	Megeath
701	84.699041666	-7.007472222	P	Megeath
709	84.664625	-6.99175	P	Megeath
713	84.583708333	-6.984694444	P	Megeath
718	84.351916666	-6.975777777	P	Megeath
721	84.668666666	-6.972694444	P	Megeath
722	84.514166666	-6.971055555	P	Megeath
730	83.635916666	-6.953027777	P	Megeath
737	84.485708333	-6.944222222	P	Megeath
740	84.729166666	-6.9385	P	Megeath
742	83.716458333	-6.930222222	P	Megeath
768	84.462666666	-6.789	P	Megeath
769	84.473916666	-6.788027777	P	Megeath
770	84.106833333	-6.787888888	P	Megeath
771	84.098083333	-6.770694444	P	Megeath
772	84.095166666	-6.768388888	P	Megeath
773	84.082458333	-6.766916666	P	Megeath
777	84.078875	-6.756305555	P	Megeath
783	84.104708333	-6.744944444	P	Megeath
823	84.071666666	-6.633777777	P	Megeath
831	84.322	-6.605055555	P	Megeath
839	83.958416666	-6.5815	P	Megeath
841	83.566166666	-6.57575	P	Megeath
845	84.172208333	-6.566694444	P	Megeath
868	84.081	-6.485222222	P	Megeath
878	83.86875	-6.4505	P	Megeath
879	83.87425	-6.4495	P	Megeath
882	83.878708333	-6.44225	P	Megeath
885	83.947	-6.437416666	P	Megeath
892	83.666083333	-6.420611111	P	Megeath
895	84.1085	-6.418111111	P	Megeath
896	84.105416666	-6.417388888	P	Megeath
897	84.10775	-6.416305555	P	Megeath
899	84.10025	-6.41525	P	Megeath
901	84.09825	-6.414333333	P	Megeath
906	83.985458333	-6.403305555	P	Megeath
919	84.091	-6.391611111	P	Megeath
931	83.96225	-6.37875	P	Megeath
933	84.102541666	-6.378138888	P	Megeath
936	84.074416666	-6.374472222	P	Megeath
940	84.081208333	-6.37225	P	Megeath
943	84.076958333	-6.370388888	P	Megeath
944	84.08125	-6.370083333	P	Megeath
945	84.078458333	-6.3695	P	Megeath
1005	83.433	-6.229527777	P	Megeath
1008	83.842416666	-6.218388888	P	Megeath
1019	84.071916666	-6.186388888	P	Megeath
1027	83.966666666	-6.167166666	P	Megeath
1042	84.00025	-6.120611111	P	Megeath
1046	83.888375	-6.102666666	P	Megeath
1078	84.126125	-6.0215	P	Megeath
1081	84.135208333	-6.021166666	P	Megeath
1093	83.7875	-5.974333333	P	Megeath
1100	83.805875	-5.966138888	P	Megeath
1121	83.785833333	-5.93175	P	Megeath
1128	83.852333333	-5.925944444	P	Megeath
1130	84.079875	-5.925083333	P	Megeath
1135	83.753375	-5.923805555	P	Megeath
1136	84.07925	-5.92375	P	Megeath
1162	83.779916666	-5.868305555	P	Megeath
1165	83.772875	-5.865111111	P	Megeath
1170	83.858291666	-5.856361111	P	Megeath
1177	83.377958333	-5.844722222	P	Megeath
1191	83.752208333	-5.817222222	P	Megeath
1203	83.569	-5.794027777	P	Megeath
1220	83.847791666	-5.768361111	P	Megeath
1238	83.695583333	-5.747472222	P	Megeath
1246	83.844291666	-5.741527777	P	Megeath
1283	84.0905	-5.699472222	P	Megeath
1285	83.697041666	-5.698861111	P	Megeath
1286	83.781541666	-5.698583333	P	Megeath
1294	83.704333333	-5.695055555	P	Megeath
1297	83.683583333	-5.690527777	P	Megeath
1313	83.532791666	-5.677916666	P	Megeath
1316	83.821875	-5.674138888	P	Megeath
1325	83.647708333	-5.666416666	P	Megeath
1355	83.840291666	-5.63275	P	Megeath
1361	83.610125	-5.627916666	P	Megeath
1369	83.22625	-5.620777777	P	Megeath
1371	83.769666666	-5.620083333	P	Megeath
1400	83.7855	-5.599833333	P	Megeath
1402	83.177041666	-5.598722222	P	Megeath
1406	83.622666666	-5.595194444	P	Megeath
1407	83.771	-5.594638888	P	Megeath
1415	83.768791666	-5.587333333	P	Megeath
1416	83.764125	-5.587305555	P	Megeath
1421	83.794083333	-5.585083333	P	Megeath
1431	84.101875	-5.580833333	P	Megeath
1433	83.210625	-5.578472222	P	Megeath
1434	83.200541666	-5.578138888	P	Megeath
1453	83.932625	-5.561444444	P	Megeath
1454	83.776875	-5.55975	P	Megeath
1472	83.831916666	-5.550388888	P	Megeath
1474	83.441125	-5.549472222	P	Megeath
1479	83.777333333	-5.547666666	P	Megeath
1503	83.703666666	-5.529416666	P	Megeath
1504	83.670458333	-5.529	P	Megeath
1512	84.091541666	-5.520611111	P	Megeath
1513	84.16725	-5.5205	P	Megeath
1573	83.818	-5.492388888	P	Megeath
1609	83.825333333	-5.473555555	P	Megeath
1640	83.813333333	-5.460416666	P	Megeath
1662	83.690083333	-5.448611111	P	Megeath
1718	83.830708333	-5.428361111	P	Megeath
1739	83.757083333	-5.420138888	P	Megeath
1743	83.849916666	-5.419416666	P	Megeath
1760	83.520208333	-5.412638888	P	Megeath
1766	83.797083333	-5.410638888	P	Megeath
1771	83.8005	-5.409388888	P	Megeath
1775	83.807666666	-5.40725	P	Megeath
1783	83.793916666	-5.404583333	P	Megeath
1789	83.750916666	-5.402527777	P	Megeath
1800	83.75875	-5.399111111	P	Megeath
1807	83.809916666	-5.397472222	P	Megeath
1808	83.829333333	-5.397138888	P	Megeath
1820	83.807416666	-5.394444444	P	Megeath
1831	83.489083333	-5.391777777	P	Megeath
1834	83.805833333	-5.391444444	P	Megeath
1839	83.58625	-5.389805555	P	Megeath
1847	83.792708333	-5.387638888	P	Megeath
1848	83.82775	-5.38725	P	Megeath
1858	84.01875	-5.384861111	P	Megeath
1882	83.77775	-5.378944444	P	Megeath
1895	83.767291666	-5.375555555	P	Megeath
1913	83.807458333	-5.366638888	P	Megeath
1953	83.88625	-5.354972222	P	Megeath
1968	83.812208333	-5.350166666	P	Megeath
1969	83.799333333	-5.350083333	P	Megeath
1971	83.824333333	-5.348305555	P	Megeath
1983	83.483375	-5.344638888	P	Megeath
2017	83.806666666	-5.331916666	P	Megeath
2031	83.789875	-5.328527777	P	Megeath
2037	83.814125	-5.326222222	P	Megeath
2044	83.836291666	-5.323972222	P	Megeath
2047	83.728166666	-5.321805555	P	Megeath
2050	83.798375	-5.320111111	P	Megeath
2059	83.790916666	-5.316138888	P	Megeath
2060	83.842083333	-5.316027777	P	Megeath
2069	83.819541666	-5.312555555	P	Megeath
2073	83.800083333	-5.311333333	P	Megeath
2091	83.821208333	-5.303861111	P	Megeath
2106	83.831916666	-5.296166666	P	Megeath
2187	83.831125	-5.259083333	P	Megeath
2193	83.832666666	-5.252361111	P	Megeath
2221	83.93775	-5.232083333	P	Megeath
2236	83.836375	-5.223222222	P	Megeath
2237	83.833916666	-5.220972222	P	Megeath
2254	83.847208333	-5.200861111	P	Megeath
2255	83.357958333	-5.200722222	P	Megeath
2259	83.778875	-5.197277777	P	Megeath
2268	83.852416666	-5.191583333	P	Megeath
2279	83.853041666	-5.175055555	P	Megeath
2282	83.862375	-5.171444444	P	Megeath
2287	83.864833333	-5.169083333	P	Megeath
2288	83.85375	-5.167083333	P	Megeath
2289	83.862791666	-5.166777777	P	Megeath
2293	83.8625	-5.165027777	P	Megeath
2300	83.839791666	-5.16075	P	Megeath
2302	83.865125	-5.159305555	P	Megeath
2305	83.861833333	-5.156833333	P	Megeath
2321	83.844541666	-5.142777777	P	Megeath
2323	83.85125	-5.141833333	P	Megeath
2324	83.855083333	-5.14	P	Megeath
2332	83.856708333	-5.132583333	P	Megeath
2351	83.856	-5.114694444	P	Megeath
2355	83.853583333	-5.105944444	P	Megeath
2361	83.861083333	-5.102861111	P	Megeath
2366	83.859	-5.096472222	P	Megeath
2367	83.881375	-5.096444444	P	Megeath
2369	83.857583333	-5.095444444	P	Megeath
2378	83.854916666	-5.085944444	P	Megeath
2382	83.866458333	-5.082805555	P	Megeath
2385	83.832166666	-5.081833333	P	Megeath
2393	83.982208333	-5.077111111	P	Megeath
2405	83.862166666	-5.068472222	P	Megeath
2407	83.860708333	-5.065305555	P	Megeath
2408	83.867416666	-5.061361111	P	Megeath
2427	83.848541666	-5.027861111	P	Megeath
2433	83.847791666	-5.024638888	P	Megeath
2437	83.843458333	-5.020583333	P	Megeath
2440	83.833166666	-5.017388888	P	Megeath
2441	83.893625	-5.014444444	P	Megeath
2442	83.828791666	-5.014138888	P	Megeath
2446	83.826333333	-5.009166666	P	Megeath
2451	83.812625	-5.002277777	P	Megeath
2453	83.817291666	-5.000638888	P	Megeath
2456	83.8925	-4.997833333	P	Megeath
2458	83.874208333	-4.997527777	P	Megeath
2469	83.873833333	-4.980222222	P	Megeath
2510	83.622916666	-4.925166666	P	Megeath
2527	83.78425	-4.902694444	P	Megeath
2561	83.646583333	-4.871638888	P	Megeath
2593	83.77825	-4.833833333	P	Megeath
2649	83.8845	-4.780138888	P	Megeath
2690	83.92675	-4.715833333	P	Megeath
2707	83.84725	-4.669583333	P	Megeath
2748	84.126458333	-4.538	P	Megeath
2827	85.2155	-2.446833333	P	Megeath
2830	85.370583333	-2.388722222	P	Megeath
2837	85.35975	-2.305555555	P	Megeath
2838	85.321541666	-2.302111111	P	Megeath
2842	85.346958333	-2.293277777	P	Megeath
2846	85.404875	-2.288055555	P	Megeath
2853	85.434125	-2.268805555	P	Megeath
2854	85.350875	-2.268444444	P	Megeath
2855	85.43575	-2.268416666	P	Megeath
2857	85.436541666	-2.265361111	P	Megeath
2859	85.093375	-2.261027777	P	Megeath
2867	85.510916666	-2.129361111	P	Megeath
2882	85.45775	-1.996472222	P	Megeath
2886	85.370916666	-1.987027777	P	Megeath
2897	85.466958333	-1.975583333	P	Megeath
2900	85.301	-1.965555555	P	Megeath
2915	85.441791666	-1.948277777	P	Megeath
2923	85.4705	-1.941555555	P	Megeath
2926	85.441416666	-1.940583333	P	Megeath
2934	85.442625	-1.931722222	P	Megeath
2941	85.434083333	-1.922277777	P	Megeath
2950	85.4415	-1.917166666	P	Megeath
2954	85.438041666	-1.913083333	P	Megeath
2955	85.433708333	-1.912527777	P	Megeath
2957	85.423375	-1.911194444	P	Megeath
2958	85.422916666	-1.910888888	P	Megeath
2961	85.351208333	-1.909083333	P	Megeath
2970	85.38475	-1.905416666	P	Megeath
2975	85.431	-1.903361111	P	Megeath
2981	85.434166666	-1.901361111	P	Megeath
2989	85.432958333	-1.897583333	P	Megeath
2991	85.398958333	-1.896666666	P	Megeath
2996	85.433791666	-1.893638888	P	Megeath
3005	85.431125	-1.890444444	P	Megeath
3036	85.412916666	-1.86875	P	Megeath
3039	85.439083333	-1.865777777	P	Megeath
3076	85.763	-1.801277777	P	Megeath
3085	85.307708333	-1.784416666	P	Megeath
3104	85.808208333	-1.7195	P	Megeath
3133	85.615333333	-1.333611111	P	Megeath
3138	85.762666666	-1.274694444	P	Megeath
3140	85.773791666	-1.265083333	P	Megeath
3149	85.253166666	-1.152944444	P	Megeath
3151	85.942958333	-1.078944444	P	Megeath
3156	86.6505	-0.341444444	P	Megeath
3159	86.515125	-0.247	P	Megeath
3160	86.519875	-0.237861111	P	Megeath
3163	86.530375	-0.223055555	P	Megeath
3166	86.535791666	-0.177361111	P	Megeath
3167	86.535416666	-0.167388888	P	Megeath
3168	86.532666666	-0.166916666	P	Megeath
3169	86.537166666	-0.165555555	P	Megeath
3171	86.55625	-0.148694444	P	Megeath
3175	86.554166666	-0.137444444	P	Megeath
3180	86.554708333	-0.10125	P	Megeath
3183	86.559166666	-0.090805555	P	Megeath
3195	86.638208333	0.0006111111	P	Megeath
3199	86.693708333	0.0044722222	P	Megeath
3201	86.698708333	0.0070277777	P	Megeath
3202	86.695916666	0.0075	P	Megeath
3203	86.656416666	0.0094444444	P	Megeath
3208	86.679666666	0.0145833333	P	Megeath
3211	86.663541666	0.0208055555	P	Megeath
3215	86.699791666	0.0283333333	P	Megeath
3232	86.664916666	0.0712777777	P	Megeath
3268	89.603041666	0.1196666666	P	Megeath
3277	86.613916666	0.1476944444	P	Megeath
3311	86.82875	0.2976111111	P	Megeath
3312	86.756708333	0.2996944444	P	Megeath
3337	86.714041666	0.3298333333	P	Megeath
3338	86.618	0.3303888888	P	Megeath
3341	86.902375	0.3350555555	P	Megeath
3343	86.882083333	0.3391111111	P	Megeath
3344	86.885166666	0.3394166666	P	Megeath
3353	86.821083333	0.3481388888	P	Megeath
3355	86.845333333	0.3495277777	P	Megeath
3359	86.794208333	0.3539444444	P	Megeath
3363	86.702208333	0.3578333333	P	Megeath
3366	86.769875	0.3619166666	P	Megeath
3375	86.766583333	0.3695833333	P	Megeath
3378	86.774416666	0.3774722222	P	Megeath
3383	86.677	0.3836944444	P	Megeath
3391	86.729583333	0.3929444444	P	Megeath
3398	86.738916666	0.3972777777	P	Megeath
3404	86.473333333	0.42425	P	Megeath
3408	86.755375	0.4393055555	P	Megeath
3409	86.754125	0.4395	P	Megeath
3425	86.987875	0.5909444444	P	Megeath
3426	86.995958333	0.5924444444	P	Megeath
3427	86.853041666	0.6264444444	P	Megeath
3429	86.912416666	0.6434166666	P	Megeath
3439	86.929125	0.6826388888	P	Megeath
3460	88.551416666	1.7098611111	P	Megeath
3462	88.538041666	1.7144444444	P	Megeath
3464	88.737375	1.7156111111	P	Megeath
3471	88.724041666	1.7860833333	P	Megeath
3472	88.634	1.802	P	Megeath
3473	88.576708333	1.8176111111	P	Megeath
3474	88.583541666	1.8452222222	P	Megeath
10	271.18541666	-4.618333333	F	Dunham
17	271.37958333	-4.635833333	F	Dunham
31	272.62041666	-2.628333333	F	Dunham
101	276.29708333	-2.981388888	P	Dunham
102	276.30541666	-2.998333333	F	Dunham
115	276.63666666	-3.774166666	F	Dunham
133	276.76375	-2.759166666	F	Dunham
168	276.90291666	-3.834444444	P	Dunham
186	276.95875	-3.820277777	F	Dunham
192	276.97791666	-3.710555555	P	Dunham
201	277.0225	-3.783055555	P	Dunham
248	277.19875	-1.635277777	P	Dunham
249	277.19875	-1.637222222	P	Dunham
257	277.22833333	-1.624166666	P	Dunham
258	277.2325	-1.626111111	P	Dunham
259	277.2325	-1.720277777	F	Dunham
262	277.23791666	-1.620833333	F	Dunham
264	277.24041666	-1.708333333	F	Dunham
266	277.24291666	-1.642777777	F	Dunham
280	277.2575	-1.650555555	F	Dunham
297	277.27208333	-1.698888888	P	Dunham
298	277.2725	-3.7125	F	Dunham
299	277.27458333	-1.506944444	P	Dunham
305	277.28333333	-2.039166666	F	Dunham
308	277.28375	-2.093888888	F	Dunham
323	277.29625	-2.075	P	Dunham
331	277.30333333	-2.063888888	P	Dunham
332	277.30416666	-1.771388888	P	Dunham
350	277.31916666	-2.060833333	F	Dunham
353	277.32	-1.291666666	P	Dunham
371	277.33708333	-1.620555555	F	Dunham
378	277.3475	-1.648611111	P	Dunham
380	277.35458333	-1.793611111	F	Dunham
412	277.4025	-1.849722222	F	Dunham
416	277.40583333	-3.248055555	F	Dunham
420	277.40875	-1.85	P	Dunham
424	277.41083333	-1.85	P	Dunham
428	277.41291666	-1.839166666	F	Dunham
431	277.4175	-1.675555555	P	Dunham
437	277.42458333	-1.836388888	P	Dunham
442	277.43041666	-1.9475	P	Dunham
445	277.43291666	-2.215277777	P	Dunham
453	277.44125	-1.553333333	F	Dunham
456	277.44583333	-1.93	F	Dunham
458	277.44708333	-1.934166666	P	Dunham
462	277.46708333	-1.96	P	Dunham
463	277.46791666	-1.9625	P	Dunham
466	277.47375	-1.962777777	F	Dunham
468	277.47625	-1.973055555	P	Dunham
482	277.49125	-2.0175	F	Dunham
484	277.49291666	-1.961111111	P	Dunham
486	277.49541666	-2.023611111	P	Dunham
487	277.49583333	-2.0325	F	Dunham
489	277.4975	-2.018333333	P	Dunham
492	277.5	-1.954166666	F	Dunham
493	277.50083333	-2.014444444	P	Dunham
494	277.50208333	-2.036388888	F	Dunham
495	277.5025	-2.034444444	F	Dunham
498	277.50416666	-2.102222222	P	Dunham
500	277.505	-2.03	P	Dunham
503	277.50541666	-2.061666666	P	Dunham
505	277.50916666	-2.033055555	P	Dunham
506	277.51	-2.049166666	P	Dunham
507	277.51125	-2.049722222	F	Dunham
508	277.51166666	-2.044444444	P	Dunham
509	277.51166666	-2.039444444	P	Dunham
510	277.51208333	-2.025833333	F	Dunham
511	277.5125	-1.608888888	P	Dunham
513	277.51291666	-2.042777777	P	Dunham
514	277.51333333	-2.057222222	P	Dunham
515	277.51375	-2.045833333	P	Dunham
518	277.51791666	-2.027222222	P	Dunham
519	277.51833333	-2.070833333	F	Dunham
521	277.51958333	-2.040833333	P	Dunham
522	277.52041666	-2.028333333	F	Dunham
524	277.52125	-2.028055555	F	Dunham
525	277.52166666	-2.035	F	Dunham
526	277.52166666	-2.042777777	F	Dunham
527	277.52166666	-2.056944444	P	Dunham
530	277.52291666	-2.018611111	F	Dunham
531	277.52416666	-2.028888888	P	Dunham
535	277.52583333	-2.051111111	P	Dunham
537	277.52791666	-2.060277777	F	Dunham
542	277.53625	-2.102777777	F	Dunham
548	277.545	-2.065	F	Dunham
550	277.54708333	-2.115555555	P	Dunham
564	277.565	-2.121944444	P	Dunham
565	277.565	-1.843055555	F	Dunham
567	277.5675	-1.881111111	P	Dunham
570	277.56916666	-2.493333333	F	Dunham
572	277.57083333	-2.166111111	P	Dunham
573	277.5725	-2.166111111	P	Dunham
580	277.58833333	-2.186666666	F	Dunham
581	277.59083333	-1.866666666	F	Dunham
594	277.60041666	-2.174722222	F	Dunham
597	277.60208333	-1.902777777	F	Dunham
601	277.60708333	-2.1875	P	Dunham
602	277.6075	-2.178333333	P	Dunham
603	277.60791666	-2.195	P	Dunham
604	277.61166666	-1.890833333	F	Dunham
607	277.61291666	-2.182222222	P	Dunham
609	277.61333333	-2.183333333	P	Dunham
610	277.61458333	-1.910833333	P	Dunham
616	277.62166666	-1.945	F	Dunham
625	277.63208333	-1.936944444	F	Dunham
627	277.635	-3.833611111	F	Dunham
643	277.65125	-3.100277777	F	Dunham
645	277.65625	-2.148055555	P	Dunham
646	277.65666666	-2.144444444	P	Dunham
649	277.65958333	-2.145277777	P	Dunham
671	277.69541666	-1.9475	P	Dunham
672	277.69541666	-1.945833333	P	Dunham
681	277.70291666	-1.933611111	P	Dunham
725	277.76125	-2.166388888	F	Dunham
745	277.79583333	-2.1	P	Dunham
775	277.83083333	-2.1275	P	Dunham
818	277.87708333	-2.015277777	F	Dunham
826	277.89083333	-2.208055555	F	Dunham
828	277.89375	-2.253333333	F	Dunham
833	277.89958333	-2.225	P	Dunham
835	277.90041666	-2.246666666	P	Dunham
856	277.91833333	-2.137222222	F	Dunham
907	277.96708333	-2.023888888	P	Dunham
909	277.96833333	-2.008611111	F	Dunham
933	278.00625	-2.637222222	F	Dunham
956	278.05458333	-1.958333333	P	Dunham
962	278.06291666	-2.581388888	P	Dunham
963	278.06625	-2.578611111	F	Dunham
1004	278.15583333	-2.845833333	F	Dunham
1020	278.19	-2.7825	P	Dunham
1052	278.26416666	-2.145	P	Dunham
1084	278.34875	0.6783333333	P	Dunham
1085	278.35041666	0.6766666666	P	Dunham
1090	278.3725	-2.766111111	P	Dunham
1124	279.09875	-0.246666666	P	Dunham
1159	279.37583333	0.1183333333	P	Dunham
1160	279.37583333	0.1197222222	F	Dunham
1161	279.37958333	0.1183333333	P	Dunham
1170	279.41333333	-0.426388888	F	Dunham
1174	279.445	-0.031944444	P	Dunham
1184	279.48208333	0.3919444444	P	Dunham
1247	279.73208333	-0.394444444	P	Dunham
1250	279.745	0.5525	P	Dunham
1255	279.75541666	0.5041666666	P	Dunham
1261	279.78958333	0.2316666666	F	Dunham
1262	279.79041666	0.5458333333	F	Dunham
1277	279.87416666	0.6277777777	F	Dunham
1311	280.07333333	0.2702777777	P	Dunham
1320	60.352083333	41.030277777	P	Dunham
1323	62.510833333	40.046666666	P	Dunham
1325	62.535	40.04	P	Dunham
1326	62.54625	40.023888888	P	Dunham
1332	64.935833333	38.189444444	F	Dunham
1336	65.42	37.566388888	P	Dunham
1338	66.41	37.116944444	P	Dunham
1339	66.415416666	37.118888888	P	Dunham
1343	67.062916666	36.507777777	F	Dunham
1346	67.145833333	36.418333333	P	Dunham
1348	67.160416666	36.424444444	P	Dunham
1350	67.181666666	36.4775	P	Dunham
1351	67.185	36.4125	F	Dunham
1352	67.20625	36.486111111	P	Dunham
1353	67.230416666	36.522777777	P	Dunham
1356	67.416666666	35.352222222	P	Dunham
1362	67.455	35.239444444	F	Dunham
1365	67.4625	35.263055555	P	Dunham
1367	67.475416666	35.1725	F	Dunham
1369	67.484166666	35.295	P	Dunham
1374	67.515	35.238888888	P	Dunham
1379	67.534166666	35.236111111	P	Dunham
1381	67.539583333	35.244444444	P	Dunham
1388	67.562083333	36.002222222	P	Dunham
1393	67.58125	35.139166666	F	Dunham
1396	67.599166666	35.353333333	P	Dunham
1398	67.6025	35.755555555	P	Dunham
1403	67.614166666	35.154722222	P	Dunham
1404	67.615416666	35.770833333	P	Dunham
1405	67.616666666	35.154444444	P	Dunham
1417	67.627083333	35.862222222	P	Dunham
1418	67.63125	35.753611111	F	Dunham
1420	67.653333333	35.91	P	Dunham
1424	67.6575	35.850277777	P	Dunham
1426	67.660833333	35.910833333	F	Dunham
1434	67.67125	35.494722222	P	Dunham
1435	67.684166666	35.9975	P	Dunham
1438	67.6925	34.982222222	P	Dunham
1441	67.702083333	35.631388888	P	Dunham
1443	67.705	34.936111111	P	Dunham
1448	67.722916666	34.940833333	P	Dunham
1451	67.732916666	34.946388888	P	Dunham
1452	67.735833333	35.501111111	P	Dunham
1453	308.94291666	67.883888888	P	Dunham
1454	309.04833333	67.9525	F	Dunham
1456	309.92916666	67.141666666	F	Dunham
1457	310.23625	67.384722222	P	Dunham
1459	314.27791666	77.615555555	F	Dunham
1460	314.28291666	77.616388888	F	Dunham
1461	314.30416666	77.595277777	F	Dunham
1469	315.08625	68.221111111	P	Dunham
1470	315.09208333	68.216111111	P	Dunham
1486	315.38666666	68.188888888	P	Dunham
1492	315.43291666	68.234166666	P	Dunham
1500	315.55875	68.125	P	Dunham
1501	315.58833333	67.905555555	P	Dunham
1509	315.74791666	68.108888888	F	Dunham
1515	337.0125	69.021111111	P	Dunham
1516	337.03083333	69.010555555	P	Dunham
1517	337.38875	75.221111111	F	Dunham
1518	337.4975	75.234166666	F	Dunham
1519	337.6325	75.235833333	P	Dunham
1527	338.80875	75.250555555	F	Dunham
1530	338.86083333	75.276666666	F	Dunham
1532	339.02333333	75.308888888	F	Dunham
1541	339.67833333	75.193333333	P	Dunham
1542	339.69541666	75.1925	P	Dunham
